,date,open,high,low,close
349,2024-07-17T04:14:40.000000Z,64582.01,64582.01,64527.25,64550.69
350,2024-07-17T04:15:40.000000Z,64550.69,64611.47,64539.86,64611.47
351,2024-07-17T04:16:40.000000Z,64611.47,64641.77,64611.47,64641.77
352,2024-07-17T04:17:40.000000Z,64641.77,64672.89,64641.76,64665.36
353,2024-07-17T04:18:40.000000Z,64665.36,64696.89,64654.87,64696.88
354,2024-07-17T04:19:40.000000Z,64696.88,64702.58,64681.61,64686.4
355,2024-07-17T04:20:40.000000Z,64686.4,64715.0,64686.39,64715.0
356,2024-07-17T04:21:40.000000Z,64715.0,64725.23,64695.11,64695.11
357,2024-07-17T04:22:40.000000Z,64695.11,64701.4,64686.4,64701.39
358,2024-07-17T04:23:40.000000Z,64701.39,64703.46,64694.76,64694.76
359,2024-07-17T04:24:40.000000Z,64694.76,64697.64,64687.6,64697.64
360,2024-07-17T04:25:40.000000Z,64697.64,64710.7,64697.64,64708.32
361,2024-07-17T04:26:40.000000Z,64708.32,64708.32,64704.23,64704.23
362,2024-07-17T04:27:40.000000Z,64704.23,64715.0,64704.23,64714.99
363,2024-07-17T04:28:40.000000Z,64714.99,64769.08,64714.99,64767.25
364,2024-07-17T04:29:40.000000Z,64767.25,64767.25,64767.24,64767.25
365,2024-07-17T04:30:40.000000Z,64767.25,64767.25,64754.27,64754.27
366,2024-07-17T04:31:40.000000Z,64754.27,64754.28,64754.27,64754.27
367,2024-07-17T04:32:40.000000Z,64754.27,64814.3,64754.27,64814.3
368,2024-07-17T04:33:40.000000Z,64814.3,64831.33,64810.85,64810.85
369,2024-07-17T04:34:40.000000Z,64810.85,64810.85,64781.59,64781.6
370,2024-07-17T04:35:40.000000Z,64781.6,64781.6,64763.93,64763.93
371,2024-07-17T04:36:40.000000Z,64763.93,64763.94,64691.44,64691.44
372,2024-07-17T04:37:40.000000Z,64691.44,64691.44,64642.32,64663.41
373,2024-07-17T04:38:40.000000Z,64663.41,64663.41,64644.97,64644.97
374,2024-07-17T04:39:40.000000Z,64644.97,64647.61,64607.68,64607.68
375,2024-07-17T04:40:40.000000Z,64607.68,64653.56,64607.68,64653.55
376,2024-07-17T04:41:40.000000Z,64653.55,64681.05,64653.55,64681.03
377,2024-07-17T04:42:40.000000Z,64681.03,64709.63,64681.03,64693.6
378,2024-07-17T04:43:40.000000Z,64693.6,64693.6,64646.1,64646.1
379,2024-07-17T04:44:40.000000Z,64646.1,64646.1,64608.0,64621.99
380,2024-07-17T04:45:40.000000Z,64621.99,64622.0,64617.37,64621.46
381,2024-07-17T04:46:40.000000Z,64621.46,64640.09,64621.44,64640.09
382,2024-07-17T04:47:40.000000Z,64640.09,64640.09,64640.08,64640.09
383,2024-07-17T04:48:40.000000Z,64640.09,64651.68,64640.09,64651.68
384,2024-07-17T04:49:40.000000Z,64651.68,64661.7,64651.68,64661.69
385,2024-07-17T04:50:40.000000Z,64661.69,64661.69,64644.09,64645.18
386,2024-07-17T04:51:40.000000Z,64645.18,64645.18,64638.72,64638.72
387,2024-07-17T04:52:40.000000Z,64638.72,64638.72,64605.74,64605.74
388,2024-07-17T04:53:40.000000Z,64605.74,64605.74,64536.24,64562.93
389,2024-07-17T04:54:40.000000Z,64562.93,64578.22,64562.92,64578.21
390,2024-07-17T04:55:40.000000Z,64578.21,64585.64,64578.21,64585.63
391,2024-07-17T04:56:40.000000Z,64585.63,64585.64,64585.63,64585.64
392,2024-07-17T04:57:40.000000Z,64585.64,64585.64,64582.0,64582.0
393,2024-07-17T04:58:40.000000Z,64582.0,64582.01,64540.1,64542.68
394,2024-07-17T04:59:40.000000Z,64542.68,64546.0,64518.52,64518.52
395,2024-07-17T05:00:40.000000Z,64518.52,64518.52,64477.8,64498.01
396,2024-07-17T05:01:40.000000Z,64498.01,64540.0,64498.01,64537.99
397,2024-07-17T05:02:40.000000Z,64537.99,64560.7,64537.99,64548.33
398,2024-07-17T05:03:40.000000Z,64548.33,64549.51,64540.0,64540.01
399,2024-07-17T05:04:40.000000Z,64540.01,64549.49,64488.53,64491.21
400,2024-07-17T05:05:40.000000Z,64491.21,64505.36,64319.29,64409.07
401,2024-07-17T05:06:40.000000Z,64409.07,64446.71,64380.0,64386.06
402,2024-07-17T05:07:41.000000Z,64386.06,64418.61,64386.06,64418.61
403,2024-07-17T05:08:41.000000Z,64418.61,64423.73,64115.0,64194.01
404,2024-07-17T05:09:41.000000Z,64194.01,64295.31,64191.99,64276.01
405,2024-07-17T05:10:41.000000Z,64276.01,64276.01,64143.26,64199.47
406,2024-07-17T05:11:41.000000Z,64199.47,64240.0,64147.8,64150.02
407,2024-07-17T05:12:41.000000Z,64150.02,64266.0,64150.02,64266.0
408,2024-07-17T05:13:40.000000Z,64266.0,64372.59,64265.99,64372.59
409,2024-07-17T05:14:40.000000Z,64372.59,64374.19,64320.0,64374.19
410,2024-07-17T05:15:40.000000Z,64374.19,64408.27,64342.0,64408.26
411,2024-07-17T05:16:40.000000Z,64408.26,64467.57,64385.51,64420.39
412,2024-07-17T05:17:40.000000Z,64420.39,64442.0,64372.5,64441.99
413,2024-07-17T05:18:40.000000Z,64441.99,64441.99,64369.82,64420.41
414,2024-07-17T05:19:40.000000Z,64420.41,64421.77,64376.01,64421.76
415,2024-07-17T05:20:40.000000Z,64421.76,64421.77,64390.0,64421.73
416,2024-07-17T05:21:40.000000Z,64421.73,64441.99,64402.01,64415.98
417,2024-07-17T05:22:40.000000Z,64415.98,64434.9,64336.62,64340.89
418,2024-07-17T05:23:40.000000Z,64340.89,64344.1,64300.0,64303.99
419,2024-07-17T05:24:40.000000Z,64303.99,64367.34,64300.0,64367.33
420,2024-07-17T05:25:40.000000Z,64367.33,64367.33,64337.7,64356.82
421,2024-07-17T05:26:40.000000Z,64356.82,64409.99,64353.73,64409.98
422,2024-07-17T05:27:40.000000Z,64409.98,64427.49,64390.41,64390.41
423,2024-07-17T05:28:40.000000Z,64390.41,64390.41,64318.78,64318.79
424,2024-07-17T05:29:40.000000Z,64318.79,64321.06,64294.69,64304.0
425,2024-07-17T05:30:40.000000Z,64304.0,64339.87,64303.99,64339.87
426,2024-07-17T05:31:40.000000Z,64339.87,64382.0,64339.87,64382.0
427,2024-07-17T05:32:40.000000Z,64382.0,64394.0,64373.49,64373.99
428,2024-07-17T05:33:40.000000Z,64373.99,64420.0,64373.99,64420.0
429,2024-07-17T05:34:40.000000Z,64420.0,64426.41,64419.99,64426.41
430,2024-07-17T05:35:40.000000Z,64426.41,64426.41,64413.03,64423.4
431,2024-07-17T05:36:40.000000Z,64423.4,64426.96,64380.68,64380.68
432,2024-07-17T05:37:40.000000Z,64380.68,64392.0,64360.0,64377.99
433,2024-07-17T05:38:40.000000Z,64377.99,64402.46,64377.99,64402.45
434,2024-07-17T05:39:40.000000Z,64402.45,64402.45,64347.49,64352.36
435,2024-07-17T05:40:40.000000Z,64352.36,64406.9,64348.0,64406.9
436,2024-07-17T05:41:40.000000Z,64406.9,64429.97,64406.9,64426.01
437,2024-07-17T05:42:40.000000Z,64426.01,64456.0,64426.0,64456.0
438,2024-07-17T05:43:40.000000Z,64456.0,64480.0,64455.99,64477.99
439,2024-07-17T05:44:40.000000Z,64477.99,64478.0,64441.51,64441.51
440,2024-07-17T05:45:40.000000Z,64441.51,64504.99,64441.51,64504.99
441,2024-07-17T05:46:40.000000Z,64504.99,64554.68,64504.99,64527.76
442,2024-07-17T05:47:40.000000Z,64527.76,64527.77,64510.72,64510.72
443,2024-07-17T05:48:40.000000Z,64510.72,64593.2,64510.72,64558.58
444,2024-07-17T05:49:40.000000Z,64558.58,64583.01,64540.0,64553.99
445,2024-07-17T05:50:40.000000Z,64553.99,64584.0,64553.99,64584.0
446,2024-07-17T05:51:40.000000Z,64584.0,64600.0,64584.0,64599.99
447,2024-07-17T05:52:40.000000Z,64599.99,64621.46,64599.99,64604.01
448,2024-07-17T05:53:40.000000Z,64604.01,64611.86,64598.0,64604.0
449,2024-07-17T05:54:40.000000Z,64604.0,64605.99,64597.51,64605.98
450,2024-07-17T05:55:40.000000Z,64605.98,64605.99,64598.0,64598.0
451,2024-07-17T05:56:40.000000Z,64598.0,64618.0,64598.0,64617.99
452,2024-07-17T05:57:40.000000Z,64617.99,64623.21,64611.12,64611.12
453,2024-07-17T05:58:40.000000Z,64611.12,64617.99,64611.12,64617.98
454,2024-07-17T05:59:40.000000Z,64617.98,64622.0,64617.98,64617.98
455,2024-07-17T06:00:40.000000Z,64617.98,64658.34,64613.83,64658.34
456,2024-07-17T06:01:40.000000Z,64658.34,64660.28,64646.07,64646.08
457,2024-07-17T06:02:40.000000Z,64646.08,64665.3,64646.07,64665.3
458,2024-07-17T06:03:40.000000Z,64665.3,64682.59,64665.3,64678.0
459,2024-07-17T06:04:40.000000Z,64678.0,64678.01,64656.36,64656.36
460,2024-07-17T06:05:40.000000Z,64656.36,64656.36,64627.16,64630.37
461,2024-07-17T06:06:40.000000Z,64630.37,64679.67,64618.92,64679.66
462,2024-07-17T06:07:40.000000Z,64679.66,64724.59,64679.66,64710.01
463,2024-07-17T06:08:40.000000Z,64710.01,64727.08,64701.59,64727.08
464,2024-07-17T06:09:40.000000Z,64727.08,64762.6,64727.07,64760.01
465,2024-07-17T06:10:40.000000Z,64760.01,64767.5,64742.29,64742.3
466,2024-07-17T06:11:40.000000Z,64742.3,64790.84,64730.0,64790.84
467,2024-07-17T06:12:40.000000Z,64790.84,64847.01,64790.84,64847.01
468,2024-07-17T06:13:40.000000Z,64847.01,64872.62,64834.0,64859.88
469,2024-07-17T06:14:40.000000Z,64859.88,64870.96,64835.28,64870.96
470,2024-07-17T06:15:40.000000Z,64870.96,64991.72,64867.35,64974.48
471,2024-07-17T06:16:40.000000Z,64974.48,65028.91,64971.44,65028.91
472,2024-07-17T06:17:40.000000Z,65028.91,65028.91,64968.9,64971.59
473,2024-07-17T06:18:40.000000Z,64971.59,64986.79,64942.6,64965.0
474,2024-07-17T06:19:40.000000Z,64965.0,65032.5,64965.0,65032.49
475,2024-07-17T06:20:40.000000Z,65032.49,65073.67,65000.09,65000.09
476,2024-07-17T06:21:40.000000Z,65000.09,65000.09,64886.18,64886.18
477,2024-07-17T06:22:41.000000Z,64886.18,64994.48,64875.34,64994.47
478,2024-07-17T06:23:41.000000Z,64994.47,64994.48,64939.36,64949.48
479,2024-07-17T06:24:41.000000Z,64949.48,64949.48,64906.0,64906.0
480,2024-07-17T06:25:41.000000Z,64906.0,64979.99,64906.0,64979.99
481,2024-07-17T06:26:40.000000Z,64979.99,65000.0,64958.0,64999.99
482,2024-07-17T06:27:40.000000Z,64999.99,65000.0,64974.01,64974.02
483,2024-07-17T06:28:40.000000Z,64974.02,65011.26,64964.74,64988.5
484,2024-07-17T06:29:40.000000Z,64988.5,65156.25,64975.38,65156.25
485,2024-07-17T06:30:40.000000Z,65156.25,65350.0,65127.4,65350.0
486,2024-07-17T06:31:40.000000Z,65350.0,65388.97,65234.12,65234.12
487,2024-07-17T06:32:40.000000Z,65234.12,65234.12,65139.63,65220.0
488,2024-07-17T06:33:40.000000Z,65220.0,65316.29,65206.34,65295.99
489,2024-07-17T06:34:40.000000Z,65295.99,65308.69,65190.67,65196.0
490,2024-07-17T06:35:40.000000Z,65196.0,65207.77,65121.08,65145.97
491,2024-07-17T06:36:40.000000Z,65145.97,65151.0,65087.66,65087.66
492,2024-07-17T06:37:40.000000Z,65087.66,65087.67,65003.99,65012.72
493,2024-07-17T06:38:40.000000Z,65012.72,65048.12,65003.98,65010.14
494,2024-07-17T06:39:40.000000Z,65010.14,65017.99,65010.13,65013.27
495,2024-07-17T06:40:40.000000Z,65013.27,65086.17,65013.26,65086.17
496,2024-07-17T06:41:40.000000Z,65086.17,65096.0,65066.02,65096.0
497,2024-07-17T06:42:40.000000Z,65096.0,65191.18,65095.99,65168.01
498,2024-07-17T06:43:40.000000Z,65168.01,65206.03,65168.01,65203.71
499,2024-07-17T06:44:40.000000Z,65203.71,65282.39,65202.61,65216.0
500,2024-07-17T06:45:40.000000Z,65216.0,65216.0,65099.77,65099.77
501,2024-07-17T06:46:40.000000Z,65099.77,65124.0,65093.6,65099.59
502,2024-07-17T06:47:40.000000Z,65099.59,65099.59,65090.0,65096.0
503,2024-07-17T06:48:40.000000Z,65096.0,65149.99,65095.98,65149.99
504,2024-07-17T06:49:40.000000Z,65149.99,65155.58,65075.18,65079.99
505,2024-07-17T06:50:40.000000Z,65079.99,65154.64,65079.99,65146.0
506,2024-07-17T06:51:40.000000Z,65146.0,65151.07,65119.35,65119.35
507,2024-07-17T06:52:40.000000Z,65119.35,65149.63,65097.99,65149.63
508,2024-07-17T06:53:40.000000Z,65149.63,65167.98,65119.99,65119.99
509,2024-07-17T06:54:40.000000Z,65119.99,65124.0,65114.89,65123.99
510,2024-07-17T06:55:40.000000Z,65123.99,65144.67,65119.14,65144.66
511,2024-07-17T06:56:40.000000Z,65144.66,65144.67,65046.54,65046.54
512,2024-07-17T06:57:40.000000Z,65046.54,65118.73,65030.5,65088.0
513,2024-07-17T06:58:40.000000Z,65088.0,65122.16,65069.68,65069.68
514,2024-07-17T06:59:40.000000Z,65069.68,65070.08,65038.01,65038.02
515,2024-07-17T07:00:40.000000Z,65038.02,65084.0,65035.44,65068.05
516,2024-07-17T07:01:40.000000Z,65068.05,65068.05,64974.57,64974.57
517,2024-07-17T07:02:40.000000Z,64974.57,64994.0,64936.01,64991.49
518,2024-07-17T07:03:40.000000Z,64991.49,65074.75,64991.49,65035.84
519,2024-07-17T07:04:40.000000Z,65035.84,65087.56,65035.84,65087.56
520,2024-07-17T07:05:40.000000Z,65087.56,65099.99,65076.0,65096.68
521,2024-07-17T07:06:40.000000Z,65096.68,65189.33,65096.68,65189.33
522,2024-07-17T07:07:40.000000Z,65189.33,65235.0,65160.85,65204.17
523,2024-07-17T07:08:40.000000Z,65204.17,65255.9,65192.52,65255.9
524,2024-07-17T07:09:40.000000Z,65255.9,65288.68,65246.0,65288.67
525,2024-07-17T07:10:40.000000Z,65288.67,65300.21,65260.92,65260.92
526,2024-07-17T07:11:40.000000Z,65260.92,65277.98,65175.93,65175.93
527,2024-07-17T07:12:40.000000Z,65175.93,65226.09,65175.93,65223.04
528,2024-07-17T07:13:40.000000Z,65223.04,65242.0,65223.03,65233.05
529,2024-07-17T07:14:40.000000Z,65233.05,65248.44,65233.05,65248.44
530,2024-07-17T07:15:40.000000Z,65248.44,65273.88,65228.0,65228.01
531,2024-07-17T07:16:40.000000Z,65228.01,65239.4,65186.0,65239.4
532,2024-07-17T07:17:40.000000Z,65239.4,65333.0,65239.4,65332.99
533,2024-07-17T07:18:40.000000Z,65332.99,65339.2,65287.27,65301.99
534,2024-07-17T07:19:40.000000Z,65301.99,65301.99,65250.0,65299.99
535,2024-07-17T07:20:40.000000Z,65299.99,65338.0,65279.55,65279.55
536,2024-07-17T07:21:40.000000Z,65279.55,65279.55,65250.0,65258.02
537,2024-07-17T07:22:40.000000Z,65258.02,65299.99,65258.01,65299.99
538,2024-07-17T07:23:40.000000Z,65299.99,65359.15,65299.99,65346.04
539,2024-07-17T07:24:40.000000Z,65346.04,65346.05,65300.0,65300.0
540,2024-07-17T07:25:40.000000Z,65300.0,65335.68,65283.53,65310.02
541,2024-07-17T07:26:40.000000Z,65310.02,65328.34,65306.75,65323.62
542,2024-07-17T07:27:40.000000Z,65323.62,65327.99,65323.61,65327.99
543,2024-07-17T07:28:40.000000Z,65327.99,65327.99,65250.0,65250.0
544,2024-07-17T07:29:40.000000Z,65250.0,65269.94,65220.86,65240.0
545,2024-07-17T07:30:41.000000Z,65240.0,65297.64,65216.0,65297.64
546,2024-07-17T07:31:41.000000Z,65297.64,65378.0,65284.35,65378.0
547,2024-07-17T07:32:41.000000Z,65378.0,65450.0,65366.55,65406.0
548,2024-07-17T07:33:41.000000Z,65406.0,65406.0,65258.43,65268.01
549,2024-07-17T07:34:40.000000Z,65268.01,65329.14,65252.0,65312.01
550,2024-07-17T07:35:40.000000Z,65312.01,65312.01,65230.78,65245.0
551,2024-07-17T07:36:40.000000Z,65245.0,65289.82,65236.01,65271.25
552,2024-07-17T07:37:40.000000Z,65271.25,65298.04,65252.0,65252.0
553,2024-07-17T07:38:40.000000Z,65252.0,65325.97,65238.01,65317.42
554,2024-07-17T07:39:40.000000Z,65317.42,65337.58,65317.42,65337.58
555,2024-07-17T07:40:40.000000Z,65337.58,65435.97,65337.58,65435.96
556,2024-07-17T07:41:40.000000Z,65435.96,65453.55,65382.0,65447.62
557,2024-07-17T07:42:40.000000Z,65447.62,65461.38,65395.01,65441.05
558,2024-07-17T07:43:40.000000Z,65441.05,65461.37,65431.51,65446.72
559,2024-07-17T07:44:40.000000Z,65446.72,65500.0,65427.52,65500.0
560,2024-07-17T07:45:40.000000Z,65500.0,65603.12,65474.31,65495.51
561,2024-07-17T07:46:40.000000Z,65495.51,65506.07,65429.37,65459.39
562,2024-07-17T07:47:40.000000Z,65459.39,65500.0,65455.99,65499.99
563,2024-07-17T07:48:40.000000Z,65499.99,65499.99,65408.3,65416.0
564,2024-07-17T07:49:40.000000Z,65416.0,65431.33,65396.87,65405.99
565,2024-07-17T07:50:40.000000Z,65405.99,65431.85,65386.0,65431.83
566,2024-07-17T07:51:40.000000Z,65431.83,65523.45,65431.83,65473.8
567,2024-07-17T07:52:40.000000Z,65473.8,65490.39,65391.53,65391.53
568,2024-07-17T07:53:40.000000Z,65391.53,65430.92,65380.0,65424.96
569,2024-07-17T07:54:40.000000Z,65424.96,65442.6,65409.41,65409.41
570,2024-07-17T07:55:40.000000Z,65409.41,65460.0,65409.41,65418.01
571,2024-07-17T07:56:40.000000Z,65418.01,65456.99,65403.28,65446.0
572,2024-07-17T07:57:40.000000Z,65446.0,65476.01,65442.25,65474.44
573,2024-07-17T07:58:40.000000Z,65474.44,65493.43,65460.96,65486.0
574,2024-07-17T07:59:40.000000Z,65486.0,65498.0,65468.57,65476.0
575,2024-07-17T08:00:40.000000Z,65476.0,65555.0,65475.99,65538.01
576,2024-07-17T08:01:40.000000Z,65538.01,65539.99,65454.86,65476.0
577,2024-07-17T08:02:40.000000Z,65476.0,65482.0,65440.3,65440.3
578,2024-07-17T08:03:40.000000Z,65440.3,65564.28,65440.3,65550.99
579,2024-07-17T08:04:40.000000Z,65550.99,65597.21,65529.7,65566.01
580,2024-07-17T08:05:40.000000Z,65566.01,65645.33,65523.58,65523.58
581,2024-07-17T08:06:40.000000Z,65523.58,65523.58,65472.82,65499.98
582,2024-07-17T08:07:40.000000Z,65499.98,65655.88,65499.87,65638.0
583,2024-07-17T08:08:40.000000Z,65638.0,65665.99,65632.66,65663.9
584,2024-07-17T08:09:40.000000Z,65663.9,65780.0,65648.0,65779.63
585,2024-07-17T08:10:40.000000Z,65779.63,65845.0,65742.01,65845.0
586,2024-07-17T08:11:40.000000Z,65845.0,65871.0,65774.0,65833.86
587,2024-07-17T08:12:40.000000Z,65833.86,65840.0,65772.01,65836.0
588,2024-07-17T08:13:40.000000Z,65836.0,65890.15,65803.19,65862.04
589,2024-07-17T08:14:40.000000Z,65862.04,65862.05,65794.0,65812.0
590,2024-07-17T08:15:40.000000Z,65812.0,65862.04,65782.22,65862.04
591,2024-07-17T08:16:40.000000Z,65862.04,65927.98,65862.04,65922.75
592,2024-07-17T08:17:40.000000Z,65922.75,65948.75,65908.84,65930.0
593,2024-07-17T08:18:40.000000Z,65930.0,66000.0,65926.0,65987.99
594,2024-07-17T08:19:40.000000Z,65987.99,65995.99,65960.0,65995.99
595,2024-07-17T08:20:40.000000Z,65995.99,66108.0,65946.93,65946.93
596,2024-07-17T08:21:40.000000Z,65946.93,66024.01,65921.62,65964.46
597,2024-07-17T08:22:40.000000Z,65964.46,65992.87,65908.85,65908.85
598,2024-07-17T08:23:40.000000Z,65908.85,65978.0,65862.15,65978.0
599,2024-07-17T08:24:40.000000Z,65978.0,65978.0,65909.67,65912.64
600,2024-07-17T08:25:40.000000Z,65912.64,65947.99,65878.0,65885.78
601,2024-07-17T08:26:40.000000Z,65885.78,65892.0,65824.96,65824.96
602,2024-07-17T08:27:40.000000Z,65824.96,65833.77,65798.05,65798.06
603,2024-07-17T08:28:40.000000Z,65798.06,65804.57,65779.0,65794.61
604,2024-07-17T08:29:41.000000Z,65794.61,65831.49,65780.66,65831.49
605,2024-07-17T08:30:41.000000Z,65831.49,65942.01,65831.49,65908.01
606,2024-07-17T08:31:41.000000Z,65908.01,65926.0,65880.1,65906.01
607,2024-07-17T08:32:41.000000Z,65906.01,65947.96,65884.0,65924.48
608,2024-07-17T08:33:40.000000Z,65924.48,65948.0,65894.64,65894.64
609,2024-07-17T08:34:40.000000Z,65894.64,65895.4,65848.06,65848.06
610,2024-07-17T08:35:40.000000Z,65848.06,65857.99,65818.0,65849.0
611,2024-07-17T08:36:40.000000Z,65849.0,65860.0,65824.0,65824.02
612,2024-07-17T08:37:40.000000Z,65824.02,65932.0,65824.01,65922.01
613,2024-07-17T08:38:40.000000Z,65922.01,65968.71,65900.44,65968.7
614,2024-07-17T08:39:40.000000Z,65968.7,66008.73,65954.0,66008.73
615,2024-07-17T08:40:40.000000Z,66008.73,66030.0,65970.0,65970.0
616,2024-07-17T08:41:40.000000Z,65970.0,65974.25,65919.39,65948.12
617,2024-07-17T08:42:40.000000Z,65948.12,65998.0,65948.11,65960.0
618,2024-07-17T08:43:40.000000Z,65960.0,65981.88,65931.18,65981.87
619,2024-07-17T08:44:40.000000Z,65981.87,65985.18,65938.0,65938.01
620,2024-07-17T08:45:40.000000Z,65938.01,65985.0,65938.0,65985.0
621,2024-07-17T08:46:40.000000Z,65985.0,66006.0,65923.69,65923.69
622,2024-07-17T08:47:40.000000Z,65923.69,65923.69,65874.99,65894.84
623,2024-07-17T08:48:40.000000Z,65894.84,65894.84,65804.0,65806.82
624,2024-07-17T08:49:40.000000Z,65806.82,65837.49,65800.0,65819.99
625,2024-07-17T08:50:40.000000Z,65819.99,65847.28,65716.4,65716.4
626,2024-07-17T08:51:41.000000Z,65716.4,65767.61,65716.4,65730.01
627,2024-07-17T08:52:41.000000Z,65730.01,65730.01,65647.45,65672.0
628,2024-07-17T08:53:41.000000Z,65672.0,65703.0,65645.54,65654.32
629,2024-07-17T08:54:41.000000Z,65654.32,65719.71,65650.84,65719.71
630,2024-07-17T08:55:40.000000Z,65719.71,65724.31,65717.99,65721.68
631,2024-07-17T08:56:40.000000Z,65721.68,65722.99,65653.86,65655.99
632,2024-07-17T08:57:40.000000Z,65655.99,65670.0,65628.4,65656.01
633,2024-07-17T08:58:40.000000Z,65656.01,65700.0,65648.0,65661.09
634,2024-07-17T08:59:40.000000Z,65661.09,65687.37,65661.07,65682.01
635,2024-07-17T09:00:40.000000Z,65682.01,65705.5,65670.18,65697.24
636,2024-07-17T09:01:40.000000Z,65697.24,65715.0,65697.24,65714.99
637,2024-07-17T09:02:40.000000Z,65714.99,65726.28,65714.01,65726.0
638,2024-07-17T09:03:40.000000Z,65726.0,65726.01,65716.0,65722.59
639,2024-07-17T09:04:40.000000Z,65722.59,65726.52,65689.07,65690.85
640,2024-07-17T09:05:40.000000Z,65690.85,65725.0,65690.85,65724.99
641,2024-07-17T09:06:40.000000Z,65724.99,65733.07,65712.0,65724.0
642,2024-07-17T09:07:40.000000Z,65724.0,65835.0,65724.0,65830.0
643,2024-07-17T09:08:40.000000Z,65830.0,65885.88,65828.01,65872.01
644,2024-07-17T09:09:40.000000Z,65872.01,65895.0,65808.65,65811.31
645,2024-07-17T09:10:40.000000Z,65811.31,65854.58,65811.28,65854.58
646,2024-07-17T09:11:40.000000Z,65854.58,65880.71,65846.0,65868.01
647,2024-07-17T09:12:40.000000Z,65868.01,65893.81,65820.0,65820.0
648,2024-07-17T09:13:40.000000Z,65820.0,65823.96,65803.95,65820.0
649,2024-07-17T09:14:40.000000Z,65820.0,65820.0,65801.0,65801.0
650,2024-07-17T09:15:40.000000Z,65801.0,65817.99,65779.49,65779.5
651,2024-07-17T09:16:40.000000Z,65779.5,65779.5,65654.2,65656.0
652,2024-07-17T09:17:40.000000Z,65656.0,65699.99,65654.16,65654.16
653,2024-07-17T09:18:40.000000Z,65654.16,65656.0,65582.97,65582.97
654,2024-07-17T09:19:40.000000Z,65582.97,65619.99,65582.97,65584.41
655,2024-07-17T09:20:40.000000Z,65584.41,65652.01,65584.4,65652.01
656,2024-07-17T09:21:40.000000Z,65652.01,65652.01,65602.31,65627.99
657,2024-07-17T09:22:40.000000Z,65627.99,65630.0,65606.0,65627.99
658,2024-07-17T09:23:40.000000Z,65627.99,65628.0,65594.63,65627.99
659,2024-07-17T09:24:40.000000Z,65627.99,65647.4,65617.02,65637.29
660,2024-07-17T09:25:40.000000Z,65637.29,65680.0,65637.28,65679.99
661,2024-07-17T09:26:40.000000Z,65679.99,65749.84,65666.77,65749.83
662,2024-07-17T09:27:40.000000Z,65749.83,65835.0,65749.83,65835.0
663,2024-07-17T09:28:40.000000Z,65835.0,65846.07,65800.0,65800.01
664,2024-07-17T09:29:40.000000Z,65800.01,65818.55,65774.79,65774.79
665,2024-07-17T09:30:40.000000Z,65774.79,65795.03,65725.37,65725.37
666,2024-07-17T09:31:40.000000Z,65725.37,65759.8,65720.79,65745.0
667,2024-07-17T09:32:40.000000Z,65745.0,65745.0,65677.74,65678.0
668,2024-07-17T09:33:40.000000Z,65678.0,65738.02,65669.42,65675.2
669,2024-07-17T09:34:40.000000Z,65675.2,65675.21,65655.97,65655.98
670,2024-07-17T09:35:40.000000Z,65655.98,65672.0,65641.53,65643.99
671,2024-07-17T09:36:40.000000Z,65643.99,65700.05,65641.53,65694.0
672,2024-07-17T09:37:40.000000Z,65694.0,65739.99,65694.0,65720.01
673,2024-07-17T09:38:41.000000Z,65720.01,65720.01,65700.0,65700.01
674,2024-07-17T09:39:41.000000Z,65700.01,65730.0,65693.22,65726.84
675,2024-07-17T09:40:41.000000Z,65726.84,65764.71,65726.83,65730.0
676,2024-07-17T09:41:41.000000Z,65730.0,65755.89,65716.65,65737.35
677,2024-07-17T09:42:41.000000Z,65737.35,65805.0,65737.35,65805.0
678,2024-07-17T09:43:40.000000Z,65805.0,65861.54,65804.99,65858.0
679,2024-07-17T09:44:40.000000Z,65858.0,65876.99,65793.67,65800.0
680,2024-07-17T09:45:40.000000Z,65800.0,65825.0,65765.32,65765.32
681,2024-07-17T09:46:40.000000Z,65765.32,65765.33,65757.2,65762.7
682,2024-07-17T09:47:40.000000Z,65762.7,65805.0,65762.7,65802.01
683,2024-07-17T09:48:40.000000Z,65802.01,65802.01,65756.72,65759.83
684,2024-07-17T09:49:40.000000Z,65759.83,65759.83,65724.01,65724.01
685,2024-07-17T09:50:40.000000Z,65724.01,65738.0,65709.26,65711.52
686,2024-07-17T09:51:40.000000Z,65711.52,65736.34,65711.52,65732.0
687,2024-07-17T09:52:40.000000Z,65732.0,65732.0,65658.16,65660.03
688,2024-07-17T09:53:40.000000Z,65660.03,65680.0,65588.0,65588.01
689,2024-07-17T09:54:40.000000Z,65588.01,65592.0,65563.63,65566.0
690,2024-07-17T09:55:40.000000Z,65566.0,65604.0,65541.05,65604.0
691,2024-07-17T09:56:40.000000Z,65604.0,65621.5,65593.44,65593.44
692,2024-07-17T09:57:40.000000Z,65593.44,65613.98,65593.44,65597.82
693,2024-07-17T09:58:40.000000Z,65597.82,65632.01,65597.82,65603.99
694,2024-07-17T09:59:40.000000Z,65603.99,65629.38,65603.99,65629.38
695,2024-07-17T10:00:40.000000Z,65629.38,65648.0,65612.85,65648.0
696,2024-07-17T10:01:40.000000Z,65648.0,65668.0,65606.0,65616.9
697,2024-07-17T10:02:40.000000Z,65616.9,65679.99,65616.9,65672.0
